32CXT5U14GJX7CGVWC7LABUOGDRU8F,3EETFKUFDZL5A79020L4ODPMAYXF6B,Select the category for the tweet,"Select the most relevant category for the tweet: supporting rumor, exposing rumor, neither of the first two categories(but related to the topic), not related to the topic","tweet, rumor, covid-19",$0.02,Wed Apr 29 20:05:39 PDT 2020,3,BatchId:4016068;OriginalHitTemplateId:929448123;,600,259200,Mon May 04 20:05:39 PDT 2020,,,3R6BYFZZP8S1QFI7ZXTFSU5Z9F6XFV,A1Q890R4148O5G,Submitted,Wed Apr 29 20:08:21 PDT 2020,Wed Apr 29 20:08:28 PDT 2020,Sat May 02 20:08:28 PDT 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),Taking a hot bath will not prevent you from catching COVID-19. #nicasia #coronavirus #myth #besafe https://t.co/CoOGj6tOMn,Neither of first two categories(but related to the topic)
32CXT5U14GJX7CGVWC7LABUOGDRU8F,3EETFKUFDZL5A79020L4ODPMAYXF6B,Select the category for the tweet,"Select the most relevant category for the tweet: supporting rumor, exposing rumor, neither of the first two categories(but related to the topic), not related to the topic","tweet, rumor, covid-19",$0.02,Wed Apr 29 20:05:39 PDT 2020,3,BatchId:4016068;OriginalHitTemplateId:929448123;,600,259200,Mon May 04 20:05:39 PDT 2020,,,3WS1NTTKEZSTTPCWWL48JGIOZ8M0F4,A27861Q24LU68U,Submitted,Wed Apr 29 20:08:51 PDT 2020,Wed Apr 29 20:08:55 PDT 2020,Sat May 02 20:08:55 PDT 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),Taking a hot bath will not prevent you from catching COVID-19. #nicasia #coronavirus #myth #besafe https://t.co/CoOGj6tOMn,Exposing rumors
32FESTC2NH6ZJF68DONQCXQ764CUCL,3EETFKUFDZL5A79020L4ODPMAYXF6B,Select the category for the tweet,"Select the most relevant category for the tweet: supporting rumor, exposing rumor, neither of the first two categories(but related to the topic), not related to the topic","tweet, rumor, covid-19",$0.02,Wed Apr 29 20:05:41 PDT 2020,3,BatchId:4016068;OriginalHitTemplateId:929448123;,600,259200,Mon May 04 20:05:41 PDT 2020,,,3L6L49WXW1DIQG189AE197HORQO546,A1Q890R4148O5G,Submitted,Wed Apr 29 20:08:29 PDT 2020,Wed Apr 29 20:08:35 PDT 2020,Sat May 02 20:08:35 PDT 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),WHO Myth-busters about Coronavirus:  Taking a hot bath DOES NOT prevent the coronavirus.  #COVID19   #OurtvIsHere,Neither of first two categories(but related to the topic)
32FESTC2NH6ZJF68DONQCXQ764CUCL,3EETFKUFDZL5A79020L4ODPMAYXF6B,Select the category for the tweet,"Select the most relevant category for the tweet: supporting rumor, exposing rumor, neither of the first two categories(but related to the topic), not related to the topic","tweet, rumor, covid-19",$0.02,Wed Apr 29 20:05:41 PDT 2020,3,BatchId:4016068;OriginalHitTemplateId:929448123;,600,259200,Mon May 04 20:05:41 PDT 2020,,,3W2LOLRXLCVS95O9R9EKJPBGGU2RKV,A3O0NNIW4KA2PV,Submitted,Wed Apr 29 20:06:34 PDT 2020,Wed Apr 29 20:08:19 PDT 2020,Sat May 02 20:08:19 PDT 2020,,,,105,0% (0/0),0% (0/0),0% (0/0),WHO Myth-busters about Coronavirus:  Taking a hot bath DOES NOT prevent the coronavirus.  #COVID19   #OurtvIsHere,Exposing rumors
32FESTC2NH6ZJF68DONQCXQ764CUCL,3EETFKUFDZL5A79020L4ODPMAYXF6B,Select the category for the tweet,"Select the most relevant category for the tweet: supporting rumor, exposing rumor, neither of the first two categories(but related to the topic), not related to the topic","tweet, rumor, covid-19",$0.02,Wed Apr 29 20:05:41 PDT 2020,3,BatchId:4016068;OriginalHitTemplateId:929448123;,600,259200,Mon May 04 20:05:41 PDT 2020,,,3X1FV8S5JY7F0Q97A2YFMU8QUJZGVB,A2FZZUTBVXN8Q7,Submitted,Wed Apr 29 20:09:40 PDT 2020,Wed Apr 29 20:09:49 PDT 2020,Sat May 02 20:09:49 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),WHO Myth-busters about Coronavirus:  Taking a hot bath DOES NOT prevent the coronavirus.  #COVID19   #OurtvIsHere,Exposing rumors
32TZXEA1OL0GFE2VIL7OIX9M3UY14G,3EETFKUFDZL5A79020L4ODPMAYXF6B,Select the category for the tweet,"Select the most relevant category for the tweet: supporting rumor, exposing rumor, neither of the first two categories(but related to the topic), not related to the topic","tweet, rumor, covid-19",$0.02,Wed Apr 29 20:05:41 PDT 2020,3,BatchId:4016068;OriginalHitTemplateId:929448123;,600,259200,Mon May 04 20:05:41 PDT 2020,,,3CN4LGXD5Y4GS4BSKCJYK4FHMVRY4E,A3156JVKUQKW39,Submitted,Wed Apr 29 20:09:10 PDT 2020,Wed Apr 29 20:09:17 PDT 2020,Sat May 02 20:09:17 PDT 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),Can drinking garlic water help prevent coronavirus infection? @DrMichaelWebMD answers your questions: https://t.co/4HBnO9sN6U https://t.co/e6zxNTi6MT,Not related to the topic
32TZXEA1OL0GFE2VIL7OIX9M3UY14G,3EETFKUFDZL5A79020L4ODPMAYXF6B,Select the category for the tweet,"Select the most relevant category for the tweet: supporting rumor, exposing rumor, neither of the first two categories(but related to the topic), not related to the topic","tweet, rumor, covid-19",$0.02,Wed Apr 29 20:05:41 PDT 2020,3,BatchId:4016068;OriginalHitTemplateId:929448123;,600,259200,Mon May 04 20:05:41 PDT 2020,,,3DI28L7YXBU1U0XIXTO2F3GYSZDE13,A3O0NNIW4KA2PV,Submitted,Wed Apr 29 20:09:49 PDT 2020,Wed Apr 29 20:12:41 PDT 2020,Sat May 02 20:12:41 PDT 2020,,,,172,0% (0/0),0% (0/0),0% (0/0),Can drinking garlic water help prevent coronavirus infection? @DrMichaelWebMD answers your questions: https://t.co/4HBnO9sN6U https://t.co/e6zxNTi6MT,Not related to the topic
32TZXEA1OL0GFE2VIL7OIX9M3UY14G,3EETFKUFDZL5A79020L4ODPMAYXF6B,Select the category for the tweet,"Select the most relevant category for the tweet: supporting rumor, exposing rumor, neither of the first two categories(but related to the topic), not related to the topic","tweet, rumor, covid-19",$0.02,Wed Apr 29 20:05:41 PDT 2020,3,BatchId:4016068;OriginalHitTemplateId:929448123;,600,259200,Mon May 04 20:05:41 PDT 2020,,,3MYYFCXHJ4NG6DQSQ6XSD48DHZ2G4Z,A3NMYYOTDB9AJX,Submitted,Wed Apr 29 20:09:15 PDT 2020,Wed Apr 29 20:09:24 PDT 2020,Sat May 02 20:09:24 PDT 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),Can drinking garlic water help prevent coronavirus infection? @DrMichaelWebMD answers your questions: https://t.co/4HBnO9sN6U https://t.co/e6zxNTi6MT,Supporting rumors
33BFF6QPI1ROYJZUFVRQ1I7AL7B3WW,3EETFKUFDZL5A79020L4ODPMAYXF6B,Select the category for the tweet,"Select the most relevant category for the tweet: supporting rumor, exposing rumor, neither of the first two categories(but related to the topic), not related to the topic","tweet, rumor, covid-19",$0.02,Wed Apr 29 20:05:44 PDT 2020,3,BatchId:4016068;OriginalHitTemplateId:929448123;,600,259200,Mon May 04 20:05:44 PDT 2020,,,33ISQZVXPQ26K5N2HZ7R6BZMBKRCCY,A1Q890R4148O5G,Submitted,Wed Apr 29 20:08:09 PDT 2020,Wed Apr 29 20:08:15 PDT 2020,Sat May 02 20:08:15 PDT 2020,,,,6,0% (0/0),0% (0/0),0% (0/0),"COVID19 FAQs: Will taking hot baths prevent Corona Virus?
•
•
Response: Taking a hot bath will NOT prevent coronavirus. Your body temperature will remain between 36.5°C to 37°C. Taking a bath with extremely hot water is harmful and will burn you.

#StayHome
#lockdownZim https://t.co/hmyyH20DRe",Supporting rumors
33BFF6QPI1ROYJZUFVRQ1I7AL7B3WW,3EETFKUFDZL5A79020L4ODPMAYXF6B,Select the category for the tweet,"Select the most relevant category for the tweet: supporting rumor, exposing rumor, neither of the first two categories(but related to the topic), not related to the topic","tweet, rumor, covid-19",$0.02,Wed Apr 29 20:05:44 PDT 2020,3,BatchId:4016068;OriginalHitTemplateId:929448123;,600,259200,Mon May 04 20:05:44 PDT 2020,,,3DQQ64TANH1YSS2B3VTY255W2JNPWX,AODANWH0HK3JK,Submitted,Wed Apr 29 20:08:15 PDT 2020,Wed Apr 29 20:08:39 PDT 2020,Sat May 02 20:08:39 PDT 2020,,,,24,0% (0/0),0% (0/0),0% (0/0),"COVID19 FAQs: Will taking hot baths prevent Corona Virus?
•
•
Response: Taking a hot bath will NOT prevent coronavirus. Your body temperature will remain between 36.5°C to 37°C. Taking a bath with extremely hot water is harmful and will burn you.

#StayHome
#lockdownZim https://t.co/hmyyH20DRe",Exposing rumors
33BFF6QPI1ROYJZUFVRQ1I7AL7B3WW,3EETFKUFDZL5A79020L4ODPMAYXF6B,Select the category for the tweet,"Select the most relevant category for the tweet: supporting rumor, exposing rumor, neither of the first two categories(but related to the topic), not related to the topic","tweet, rumor, covid-19",$0.02,Wed Apr 29 20:05:44 PDT 2020,3,BatchId:4016068;OriginalHitTemplateId:929448123;,600,259200,Mon May 04 20:05:44 PDT 2020,,,3H7XDTSHKD7SFF9C0C3B8WR41S0WG0,AH6LLK86LEO4C,Submitted,Wed Apr 29 20:07:15 PDT 2020,Wed Apr 29 20:07:36 PDT 2020,Sat May 02 20:07:36 PDT 2020,,,,21,0% (0/0),0% (0/0),0% (0/0),"COVID19 FAQs: Will taking hot baths prevent Corona Virus?
•
•
Response: Taking a hot bath will NOT prevent coronavirus. Your body temperature will remain between 36.5°C to 37°C. Taking a bath with extremely hot water is harmful and will burn you.

#StayHome
#lockdownZim https://t.co/hmyyH20DRe",Exposing rumors
